New Acc. No.,Old Acc. Number,Acc.Name,Meter No.,Phone No.,Zone,Sub-Zone,Longitude,Latitude,Walkroute,Water,Sewer,Connection Status,Tarriff,Building Type,House Type,Hse. Units
899,2100200899,,,,GITAMBAYA,GITAMBAYA,272058.667,9871706.823,Unknown,,,,,,,
6503,2100206503,,,,GITAMBAYA,GITAMBAYA,272119.199,9871694.516,Unknown,,,,,,,
907,2100200907,,,,GITAMBAYA,GITAMBAYA,272053.5761,9871716.644,Unknown,,,,,,,
21077,2100221077,,,,GITAMBAYA,GITAMBAYA,271976.0169,9871695.887,Unknown,,,,,,,
905,2100200905,,,,GITAMBAYA,GITAMBAYA,272018.7888,9871740.343,Unknown,,,,,,,
18235,2100218235,,,,GITAMBAYA,GITAMBAYA,272033.4702,9871733.109,Unknown,,,,,,,
16550,2100216550,,,,GITAMBAYA,GITAMBAYA,272031.7886,9871723.762,Unknown,,,,,,,
10073,2100210073,,,,GITAMBAYA,GITAMBAYA,271973.0671,9871772.384,Unknown,,,,,,,
8695,2100208695,,,,GITAMBAYA,GITAMBAYA,271975.5373,9871768.792,Unknown,,,,,,,
11078,2100211078,,,,GITAMBAYA,GITAMBAYA,271947.9324,9871789.786,Unknown,,,,,,,
20766,2100220766,,,,GITAMBAYA,GITAMBAYA,271922.8583,9871800.312,Unknown,,,,,,,
18230,2100218230,,,,GITAMBAYA,GITAMBAYA,271909.5484,9871783.896,Unknown,,,,,,,
720,2100200720,,,,GITAMBAYA,GITAMBAYA,271850.007,9871785.991,Unknown,,,,,,,
9109,2100209109,,,,GITAMBAYA,GITAMBAYA,271832.8544,9871877.644,Unknown,,,,,,,
9380,2100209380,,,,GITAMBAYA,GITAMBAYA,271765.6873,9871851.37,Unknown,,,,,,,
21666,2100221666,,,,GITAMBAYA,GITAMBAYA,271748.2761,9871861.772,Unknown,,,,,,,
882,2100200882,,,,GITAMBAYA,GITAMBAYA,271668.827,9871939.597,Unknown,,,,,,,
11221,2100211221,,,,GITAMBAYA,GITAMBAYA,271685.3993,9871934.761,Unknown,,,,,,,
2961,2100202961,,,,GITAMBAYA,GITAMBAYA,271704.3729,9871919.088,Unknown,,,,,,,
1819,2100201819,,,,GITAMBAYA,GITAMBAYA,271712.0218,9871912.697,Unknown,,,,,,,
20668,2100220668,,,,GITAMBAYA,GITAMBAYA,271530.5969,9872379.195,Unknown,,,,,,,
22341,2100222341,,,,GITAMBAYA,GITAMBAYA,271520.4417,9872387.686,Unknown,,,,,,,
13443,2100213443,,,,GITAMBAYA,GITAMBAYA,271508.6864,9872402.166,Unknown,,,,,,,
19594,2100219594,,,,GITAMBAYA,GITAMBAYA,271476.6026,9872407.433,Unknown,,,,,,,
888,2100200888,,,,GITAMBAYA,GITAMBAYA,271514.8353,9872541.263,Unknown,,,,,,,
17579,2100217579,,,,GITAMBAYA,GITAMBAYA,271523.0266,9872533.793,Unknown,,,,,,,
21881,2100221881,,,,GITAMBAYA,GITAMBAYA,271529.4371,9872546.553,Unknown,,,,,,,
21771,2100221771,,,,GITAMBAYA,GITAMBAYA,271535.4525,9872541.249,Unknown,,,,,,,
12046,2100212046,,,,GITAMBAYA,GITAMBAYA,271501.7334,9872601.41,Unknown,,,,,,,
19884,2100219884,,,,GITAMBAYA,GITAMBAYA,271506.1893,9872700.273,Unknown,,,,,,,
13889,2100213889,,,,GITAMBAYA,GITAMBAYA,271495.6298,9872703.436,Unknown,,,,,,,
21490,2100221490,,,,GITAMBAYA,GITAMBAYA,271449.826,9872720.473,Unknown,,,,,,,
21314,2100221314,,,,GITAMBAYA,GITAMBAYA,271437.4566,9872711.874,Unknown,,,,,,,
20869,2100220869,,,,GITAMBAYA,GITAMBAYA,271426.8155,9872725.175,Unknown,,,,,,,
21883,2100221883,,,,GITAMBAYA,GITAMBAYA,271414.6684,9872717.074,Unknown,,,,,,,
21882,2100221882,,,,GITAMBAYA,GITAMBAYA,271420.488,9872674.368,Unknown,,,,,,,
21538,2100221538,,,,GITAMBAYA,GITAMBAYA,271428.4884,9872669.396,Unknown,,,,,,,
21885,2100221885,,,,GITAMBAYA,GITAMBAYA,271447.6936,9872667.216,Unknown,,,,,,,
12327,2100212327,,,,GITAMBAYA,GITAMBAYA,271465.7653,9872667.082,Unknown,,,,,,,
6456,2100206456,,,,GITAMBAYA,GITAMBAYA,271464.713,9872659.837,Unknown,,,,,,,
21766,2100221766,,,,GITAMBAYA,GITAMBAYA,271483.2538,9872652.477,Unknown,,,,,,,
21718,2100221718,,,,GITAMBAYA,GITAMBAYA,271504.3314,9872626.464,Unknown,,,,,,,
6953,2100206953,,,,GITAMBAYA,GITAMBAYA,271495.1574,9872591.351,Unknown,,,,,,,
22192,2100222192,,,,GITAMBAYA,GITAMBAYA,271455.6712,9872590.723,Unknown,,,,,,,
6849,2100206849,,,,GITAMBAYA,GITAMBAYA,271514.6015,9872767.728,Unknown,,,,,,,
23528,2100223528,,,,GITAMBAYA,GITAMBAYA,271493.744,9872771.437,Unknown,,,,,,,
13064,2100213064,,,,GITAMBAYA,GITAMBAYA,271439.7814,9872781.389,Unknown,,,,,,,
16968,2100216968,,,,GITAMBAYA,GITAMBAYA,271589.1169,9872842.069,Unknown,,,,,,,
786,2100200786,,,,GITAMBAYA,GITAMBAYA,271623.7209,9872789.743,Unknown,,,,,,,
6497,2100206497,,,,GITAMBAYA,GITAMBAYA,271997.6137,9872595.611,Unknown,,,,,,,
7208,2100207208,,,,GITAMBAYA,GITAMBAYA,271390.9057,9872067.86,Unknown,,,,,,,
913,2100200913,,,,GITAMBAYA,GITAMBAYA,271457.3676,9872014.801,Unknown,,,,,,,
10609,2100210609,,,,GITAMBAYA,GITAMBAYA,271444.3849,9872057.654,Unknown,,,,,,,
23592,2100223592,,,,GITAMBAYA,GITAMBAYA,271525.2945,9872014.241,Unknown,,,,,,,
21357,2100221357,,,,GITAMBAYA,GITAMBAYA,271560.3678,9872005.898,Unknown,,,,,,,
6458,2100206458,,,,GITAMBAYA,GITAMBAYA,271535.1317,9871983.833,Unknown,,,,,,,
972,2100200972,,,,GITAMBAYA,GITAMBAYA,271501.0801,9871964.877,Unknown,,,,,,,
6248,2100206248,,,,GITAMBAYA,GITAMBAYA,271556.9556,9871952.235,Unknown,,,,,,,
285,2100200285,,,,GITAMBAYA,GITAMBAYA,271571.6909,9871947.472,Unknown,,,,,,,
8880,2100208880,,,,GITAMBAYA,GITAMBAYA,271619.643,9871910.215,Unknown,,,,,,,
16973,2100216973,,,,GITAMBAYA,GITAMBAYA,271654.3109,9871872.248,Unknown,,,,,,,
896,2100200896,,,,GITAMBAYA,GITAMBAYA,271641.7694,9871793.952,Unknown,,,,,,,
1080,2100201080,,,,GITAMBAYA,GITAMBAYA,271593.6183,9871696.31,Unknown,,,,,,,
6257,2100206257,,,,GITAMBAYA,GITAMBAYA,271576.1095,9871636.665,Unknown,,,,,,,
16563,2100216563,,,,GITAMBAYA,GITAMBAYA,271541.6519,9871589.339,Unknown,,,,,,,
898,2100200898,,,,GITAMBAYA,GITAMBAYA,271609.4582,9871550.272,Unknown,,,,,,,
11073,2100211073,,,,GITAMBAYA,GITAMBAYA,271671.7115,9871543.921,Unknown,,,,,,,
891,2100200891,,,,GITAMBAYA,GITAMBAYA,271678.403,9871527.335,Unknown,,,,,,,
11905,2100211905,,,,GITAMBAYA,GITAMBAYA,271747.6539,9871517.229,Unknown,,,,,,,
1058,2100201058,,,,GITAMBAYA,GITAMBAYA,271825.8156,9871525.949,Unknown,,,,,,,
900,2100200900,,,,GITAMBAYA,GITAMBAYA,271886.0814,9871471.614,Unknown,,,,,,,
887,2100200887,,,,GITAMBAYA,GITAMBAYA,271880.6449,9871471.72,Unknown,,,,,,,
13571,2100213571,,,,GITAMBAYA,GITAMBAYA,271902.9051,9871503.627,Unknown,,,,,,,
927,2100200927,,,,GITAMBAYA,GITAMBAYA,271964.9091,9871482.731,Unknown,,,,,,,
20756,2100220756,,,,GITAMBAYA,GITAMBAYA,271952.3599,9871466.464,Unknown,,,,,,,
20730,2100220730,,,,GITAMBAYA,GITAMBAYA,271913.5596,9871446.324,Unknown,,,,,,,
920,2100200920,,,,GITAMBAYA,GITAMBAYA,271539.1757,9871728.806,Unknown,,,,,,,
937,2100200937,,,,GITAMBAYA,GITAMBAYA,271509.7885,9871674.35,Unknown,,,,,,,
7783,2100207783,,,,GITAMBAYA,GITAMBAYA,271502.0874,9871650.528,Unknown,,,,,,,
8471,2100208471,,,,GITAMBAYA,GITAMBAYA,271443.7425,9871588.844,Unknown,,,,,,,
15994,2100215994,,,,GITAMBAYA,GITAMBAYA,271426.5757,9871594.804,Unknown,,,,,,,
8016,2100208016,,,,GITAMBAYA,GITAMBAYA,271446.619,9871690.194,Unknown,,,,,,,
723,2100200723,,,,GITAMBAYA,GITAMBAYA,271453.4512,9871709.868,Unknown,,,,,,,
276,2100200276,,,,GITAMBAYA,GITAMBAYA,271460.7431,9871735.164,Unknown,,,,,,,
11985,2100211985,,,,GITAMBAYA,GITAMBAYA,271451.5994,9871730.439,Unknown,,,,,,,
941,2100200941,,,,GITAMBAYA,GITAMBAYA,271391.678,9871770.286,Unknown,,,,,,,
881,2100200881,,,,GITAMBAYA,GITAMBAYA,271385.6149,9871738.999,Unknown,,,,,,,
9108,2100209108,,,,GITAMBAYA,GITAMBAYA,271373.2333,9871721.939,Unknown,,,,,,,
16957,2100216957,,,,GITAMBAYA,GITAMBAYA,271345.1924,9871653.18,Unknown,,,,,,,
16324,2100216324,,,,GITAMBAYA,GITAMBAYA,271342.3961,9871645.822,Unknown,,,,,,,
9113,2100209113,,,,GITAMBAYA,GITAMBAYA,271312.15,9871624.381,Unknown,,,,,,,
9367,2100209367,,,,GITAMBAYA,GITAMBAYA,271243.1257,9871679.76,Unknown,,,,,,,
16989,2100216989,,,,GITAMBAYA,GITAMBAYA,271319.9884,9871714.527,Unknown,,,,,,,
6513,2100206513,,,,GITAMBAYA,GITAMBAYA,271344.6005,9871752.795,Unknown,,,,,,,
12047,2100212047,,,,GITAMBAYA,GITAMBAYA,271339.1814,9871780.091,Unknown,,,,,,,
957,2100200957,,,,GITAMBAYA,GITAMBAYA,271271.6924,9871739.949,Unknown,,,,,,,
19901,2100219901,,,,GITAMBAYA,GITAMBAYA,271336.7061,9872149.076,Unknown,,,,,,,
20058,2100220058,,,,GITAMBAYA,GITAMBAYA,271360.4004,9872147.895,Unknown,,,,,,,
20236,2100220236,,,,GITAMBAYA,GITAMBAYA,271390.588,9872199.052,Unknown,,,,,,,
13830,2100213830,,,,GITAMBAYA,GITAMBAYA,271405.4723,9872193.754,Unknown,,,,,,,
9766,2100209766,,,,GITAMBAYA,GITAMBAYA,271399.6089,9872194.063,Unknown,,,,,,,
10604,2100210604,,,,GITAMBAYA,GITAMBAYA,271422.0296,9872260.809,Unknown,,,,,,,
15996,2100215996,,,,GITAMBAYA,GITAMBAYA,271415.2462,9872302.077,Unknown,,,,,,,
8680,2100208680,,,,GITAMBAYA,GITAMBAYA,271434.2778,9872334.534,Unknown,,,,,,,
8893,2100208893,,,,GITAMBAYA,GITAMBAYA,271448.0256,9872335.577,Unknown,,,,,,,
9384,2100209384,,,,GITAMBAYA,GITAMBAYA,271456.328,9872400.469,Unknown,,,,,,,
16554,2100216554,,,,GITAMBAYA,GITAMBAYA,271234.3177,9871851.372,Unknown,,,,,,,
6508,2100206508,,,,GITAMBAYA,GITAMBAYA,271287.8763,9871835.429,Unknown,,,,,,,
15998,2100215998,,,,GITAMBAYA,GITAMBAYA,271267.8789,9871906.863,Unknown,,,,,,,
7794,2100207794,,,,GITAMBAYA,GITAMBAYA,271225.4812,9871857.965,Unknown,,,,,,,
7796,2100207796,,,,GITAMBAYA,GITAMBAYA,271191.8789,9871884.78,Unknown,,,,,,,
6251,2100206251,,,,GITAMBAYA,GITAMBAYA,271218.5885,9871921.685,Unknown,,,,,,,
21492,2100221492,,,,GITAMBAYA,GITAMBAYA,271199.0283,9871927.533,Unknown,,,,,,,
14827,2100214827,,,,GITAMBAYA,GITAMBAYA,271151.4991,9871944.181,Unknown,,,,,,,
6507,2100206507,,,,GITAMBAYA,GITAMBAYA,271114.5274,9871884.023,Unknown,,,,,,,
18965,2100218965,,,,GITAMBAYA,GITAMBAYA,271151.8709,9871866.52,Unknown,,,,,,,
21473,2100221473,,,,GITAMBAYA,GITAMBAYA,271176.1972,9871864.012,Unknown,,,,,,,
16953,2100216953,,,,GITAMBAYA,GITAMBAYA,271044.6965,9871976.934,Unknown,,,,,,,
1084,2100201084,,,,GITAMBAYA,GITAMBAYA,271034.3777,9871980.557,Unknown,,,,,,,
989,2100200989,,,,GITAMBAYA,GITAMBAYA,270982.4996,9871981.847,Unknown,,,,,,,
21768,2100221768,,,,GITAMBAYA,GITAMBAYA,270990.6701,9871921.372,Unknown,,,,,,,
970,2100200970,,,,GITAMBAYA,GITAMBAYA,270905.8222,9871972.335,Unknown,,,,,,,
7400,2100207400,,,,GITAMBAYA,GITAMBAYA,270828.8225,9871972.427,Unknown,,,,,,,
7396,2100207396,,,,GITAMBAYA,GITAMBAYA,270784.3941,9871985.906,Unknown,,,,,,,
10517,2100210517,,,,GITAMBAYA,GITAMBAYA,270735.5102,9872028.36,Unknown,,,,,,,
22682,2100222682,,,,GITAMBAYA,GITAMBAYA,270703.7969,9872008.742,Unknown,,,,,,,
11968,2100211968,,,,GITAMBAYA,GITAMBAYA,270670.9814,9872050.489,Unknown,,,,,,,
10072,2100210072,,,,GITAMBAYA,GITAMBAYA,270674.5967,9872054.271,Unknown,,,,,,,
21055,2100221055,,,,GITAMBAYA,GITAMBAYA,270696.8227,9872133.46,Unknown,,,,,,,
16548,2100216548,,,,GITAMBAYA,GITAMBAYA,270816.0576,9872202.102,Unknown,,,,,,,
12309,2100212309,,,,GITAMBAYA,GITAMBAYA,270796.8438,9872088.296,Unknown,,,,,,,
21040,2100221040,,,,GITAMBAYA,GITAMBAYA,270863.4707,9872064.086,Unknown,,,,,,,
21122,2100221122,,,,GITAMBAYA,GITAMBAYA,270866.4414,9872087.019,Unknown,,,,,,,
22525,2100222525,,,,GITAMBAYA,GITAMBAYA,270869.7009,9872095.317,Unknown,,,,,,,
7811,2100207811,,,,GITAMBAYA,GITAMBAYA,270879.1632,9872095.637,Unknown,,,,,,,
21491,2100221491,,,,GITAMBAYA,GITAMBAYA,270871.0196,9872144.499,Unknown,,,,,,,
20671,2100220671,,,,GITAMBAYA,GITAMBAYA,270980.4993,9872002.455,Unknown,,,,,,,
14818,2100214818,,,,GITAMBAYA,GITAMBAYA,270996.9211,9872026.025,Unknown,,,,,,,
6521,2100206521,,,,GITAMBAYA,GITAMBAYA,271020.6597,9872092.016,Unknown,,,,,,,
8560,2100208560,,,,GITAMBAYA,GITAMBAYA,271034.2815,9872113.243,Unknown,,,,,,,
6518,2100206518,,,,GITAMBAYA,GITAMBAYA,271058.4679,9872098.938,Unknown,,,,,,,
12314,2100212314,,,,GITAMBAYA,GITAMBAYA,271053.2172,9872098.768,Unknown,,,,,,,
13578,2100213578,,,,GITAMBAYA,GITAMBAYA,271099.722,9872061.898,Unknown,,,,,,,
906,2100200906,,,,GITAMBAYA,GITAMBAYA,271068.8745,9871999.735,Unknown,,,,,,,
19603,2100219603,,,,GITAMBAYA,GITAMBAYA,271148.6494,9871984.862,Unknown,,,,,,,
11317,2100211317,,,,GITAMBAYA,GITAMBAYA,271153.2574,9872001.419,Unknown,,,,,,,
6495,2100206495,,,,GITAMBAYA,GITAMBAYA,271149.3528,9872012.66,Unknown,,,,,,,
6494,2100206494,,,,GITAMBAYA,GITAMBAYA,271157.1081,9872013.164,Unknown,,,,,,,
14438,2100214438,,,,GITAMBAYA,GITAMBAYA,271167.2369,9872041.135,Unknown,,,,,,,
9360,2100209360,,,,GITAMBAYA,GITAMBAYA,271229.8912,9872019.521,Unknown,,,,,,,
6758,2100206758,,,,GITAMBAYA,GITAMBAYA,271227.9269,9871990.56,Unknown,,,,,,,
21183,2100221183,,,,GITAMBAYA,GITAMBAYA,271217.5342,9871968.358,Unknown,,,,,,,
10247,2100210247,,,,GITAMBAYA,GITAMBAYA,271224.0487,9871965.543,Unknown,,,,,,,
19898,2100219898,,,,GITAMBAYA,GITAMBAYA,271212.1425,9871957.884,Unknown,,,,,,,
19897,2100219897,,,,GITAMBAYA,GITAMBAYA,271214.8803,9871943.729,Unknown,,,,,,,
19819,2100219819,,,,GITAMBAYA,GITAMBAYA,271246.8915,9871936.102,Unknown,,,,,,,
9386,2100209386,,,,GITAMBAYA,GITAMBAYA,271258.6838,9871972.941,Unknown,,,,,,,
6956,2100206956,,,,GITAMBAYA,GITAMBAYA,271281.338,9871973.437,Unknown,,,,,,,
20147,2100220147,,,,GITAMBAYA,GITAMBAYA,271299.5616,9871968.602,Unknown,,,,,,,
13056,2100213056,,,,GITAMBAYA,GITAMBAYA,271318.1188,9871964.284,Unknown,,,,,,,
8033,2100208033,,,,GITAMBAYA,GITAMBAYA,271313.087,9871918.159,Unknown,,,,,,,
21302,2100221302,,,,GITAMBAYA,GITAMBAYA,271264.7969,9871909.644,Unknown,,,,,,,
1017,2100201017,,,,GITAMBAYA,GITAMBAYA,271335.7301,9872036.317,Unknown,,,,,,,
1008,2100201008,,,,GITAMBAYA,GITAMBAYA,271342.4493,9872007.012,Unknown,,,,,,,
264,2100200264,,,,GITAMBAYA,GITAMBAYA,271338.6216,9871989.092,Unknown,,,,,,,
8885,2100208885,,,,GITAMBAYA,GITAMBAYA,271331.1568,9871971.98,Unknown,,,,,,,
23451,2100223451,,,,GITAMBAYA,GITAMBAYA,271294.1701,9872085.892,Unknown,,,,,,,
975,2100200975,,,,GITAMBAYA,GITAMBAYA,271222.964,9872105.38,Unknown,,,,,,,
976,2100200976,,,,GITAMBAYA,GITAMBAYA,271220.1049,9872107.7,Unknown,,,,,,,
18531,2100218531,,,,GITAMBAYA,GITAMBAYA,271164.9808,9872133.154,Unknown,,,,,,,
1015,2100201015,,,,GITAMBAYA,GITAMBAYA,271115.3236,9872141.948,Unknown,,,,,,,
7782,2100207782,,,,GITAMBAYA,GITAMBAYA,271071.9544,9872153.346,Unknown,,,,,,,
12058,2100212058,,,,GITAMBAYA,GITAMBAYA,271060.5342,9872166.333,Unknown,,,,,,,
1037,2100201037,,,,GITAMBAYA,GITAMBAYA,271020.8942,9872152.387,Unknown,,,,,,,
22736,2100222736,,,,GITAMBAYA,GITAMBAYA,271022.0092,9872150.028,Unknown,,,,,,,
16945,2100216945,,,,GITAMBAYA,GITAMBAYA,270996.3251,9872182.582,Unknown,,,,,,,
20678,2100220678,,,,GITAMBAYA,GITAMBAYA,270963.925,9872188.936,Unknown,,,,,,,
13832,2100213832,,,,GITAMBAYA,GITAMBAYA,270925.0214,9872208.614,Unknown,,,,,,,
6500,2100206500,,,,GITAMBAYA,GITAMBAYA,270927.1368,9872208.192,Unknown,,,,,,,
3154,2100203154,,,,GITAMBAYA,GITAMBAYA,270920.9317,9872219.339,Unknown,,,,,,,
20679,2100220679,,,,GITAMBAYA,GITAMBAYA,270882.1025,9872212.933,Unknown,,,,,,,
9359,2100209359,,,,GITAMBAYA,GITAMBAYA,270858.8466,9872223.295,Unknown,,,,,,,
7784,2100207784,,,,GITAMBAYA,GITAMBAYA,270829.2637,9872233.891,Unknown,,,,,,,
21010,2100221010,,,,GITAMBAYA,GITAMBAYA,270771.9193,9872250.495,Unknown,,,,,,,
9448,2100209448,,,,GITAMBAYA,GITAMBAYA,270761.529,9872250.358,Unknown,,,,,,,
8694,2100208694,,,,GITAMBAYA,GITAMBAYA,270722.893,9872284.672,Unknown,,,,,,,
9437,2100209437,,,,GITAMBAYA,GITAMBAYA,270724.1582,9872305.319,Unknown,,,,,,,
8020,2100208020,,,,GITAMBAYA,GITAMBAYA,270731.3324,9872339.574,Unknown,,,,,,,
13835,2100213835,,,,GITAMBAYA,GITAMBAYA,270745.152,9872369.705,Unknown,,,,,,,
9439,2100209439,,,,GITAMBAYA,GITAMBAYA,270797.5564,9872308.174,Unknown,,,,,,,
10081,2100210081,,,,GITAMBAYA,GITAMBAYA,270803.0227,9872292.491,Unknown,,,,,,,
6253,2100206253,,,,GITAMBAYA,GITAMBAYA,270846.2866,9872298.513,Unknown,,,,,,,
22149,2100222149,,,,GITAMBAYA,GITAMBAYA,270838.983,9872263.742,Unknown,,,,,,,
9097,2100209097,,,,GITAMBAYA,GITAMBAYA,270839.5718,9872270.471,Unknown,,,,,,,
9449,2100209449,,,,GITAMBAYA,GITAMBAYA,270902.4091,9872329.394,Unknown,,,,,,,
716,2100200716,,,,GITAMBAYA,GITAMBAYA,270920.4264,9872327.785,Unknown,,,,,,,
10241,2100210241,,,,GITAMBAYA,GITAMBAYA,270947.0951,9872318.937,Unknown,,,,,,,
21024,2100221024,,,,GITAMBAYA,GITAMBAYA,270976.5274,9872311.382,Unknown,,,,,,,
18558,2100218558,,,,GITAMBAYA,GITAMBAYA,270977.8852,9872281.134,Unknown,,,,,,,
22840,2100222840,,,,GITAMBAYA,GITAMBAYA,270974.2047,9872264.909,Unknown,,,,,,,
16313,2100216313,,,,GITAMBAYA,GITAMBAYA,270943.2637,9872254.896,Unknown,,,,,,,
19982,2100219982,,,,GITAMBAYA,GITAMBAYA,270969.4317,9872220.057,Unknown,,,,,,,
9105,2100209105,,,,GITAMBAYA,GITAMBAYA,270988.2658,9872243.26,Unknown,,,,,,,
22237,2100222237,,,,GITAMBAYA,GITAMBAYA,270999.1226,9872239.673,Unknown,,,,,,,
11243,2100211243,,,,GITAMBAYA,GITAMBAYA,270998.9386,9872237.498,Unknown,,,,,,,
21059,2100221059,,,,GITAMBAYA,GITAMBAYA,271034.884,9872229.247,Unknown,,,,,,,
21058,2100221058,,,,GITAMBAYA,GITAMBAYA,271046.0206,9872223.393,Unknown,,,,,,,
21704,2100221704,,,,GITAMBAYA,GITAMBAYA,271043.5073,9872183.907,Unknown,,,,,,,
21078,2100221078,,,,GITAMBAYA,GITAMBAYA,271095.2949,9872205.438,Unknown,,,,,,,
8013,2100208013,,,,GITAMBAYA,GITAMBAYA,271146.7868,9872225.125,Unknown,,,,,,,
7398,2100207398,,,,GITAMBAYA,GITAMBAYA,271036.2138,9872288.936,Unknown,,,,,,,
19058,2100219058,,,,GITAMBAYA,GITAMBAYA,271017.4714,9872292.683,Unknown,,,,,,,
1073,2100201073,,,,GITAMBAYA,GITAMBAYA,271252.2366,9872215.8,Unknown,,,,,,,
1069,2100201069,,,,GITAMBAYA,GITAMBAYA,271310.822,9872201.852,Unknown,,,,,,,
19578,2100219578,,,,GITAMBAYA,GITAMBAYA,271302.9792,9872142.784,Unknown,,,,,,,
20017,2100220017,,,,GITAMBAYA,GITAMBAYA,271256.355,9872139.654,Unknown,,,,,,,
1093,2100201093,,,,GITAMBAYA,GITAMBAYA,271254.2006,9872142.675,Unknown,,,,,,,
17983,2100217983,,,,GITAMBAYA,GITAMBAYA,271212.7732,9872162.904,Unknown,,,,,,,
16961,2100216961,,,,GITAMBAYA,GITAMBAYA,271186.6322,9872160.599,Unknown,,,,,,,
22392,2100222392,,,,GITAMBAYA,GITAMBAYA,271180.0032,9872167.618,Unknown,,,,,,,
21002,2100221002,,,,GITAMBAYA,GITAMBAYA,271288.0374,9872330.392,Unknown,,,,,,,
22236,2100222236,,,,GITAMBAYA,GITAMBAYA,271235.0969,9872286.721,Unknown,,,,,,,
22458,2100222458,,,,GITAMBAYA,GITAMBAYA,271246.196,9872281.696,Unknown,,,,,,,
6879,2100206879,,,,GITAMBAYA,GITAMBAYA,271332.8873,9872452.4,Unknown,,,,,,,
1007,2100201007,,,,GITAMBAYA,GITAMBAYA,271270.7298,9872479.618,Unknown,,,,,,,
7405,2100207405,,,,GITAMBAYA,GITAMBAYA,271261.8819,9872450.542,Unknown,,,,,,,
6237,2100206237,,,,GITAMBAYA,GITAMBAYA,271364.7207,9872536.904,Unknown,,,,,,,
6462,2100206462,,,,GITAMBAYA,GITAMBAYA,271311.2101,9872614.896,Unknown,,,,,,,
1046,2100201046,,,,GITAMBAYA,GITAMBAYA,271322.8319,9872656.767,Unknown,,,,,,,
730,2100200730,,,,GITAMBAYA,GITAMBAYA,271335.4414,9872692.648,Unknown,,,,,,,
979,2100200979,,,,GITAMBAYA,GITAMBAYA,271339.4283,9872695.711,Unknown,,,,,,,
6250,2100206250,,,,GITAMBAYA,GITAMBAYA,271342.0881,9872712.358,Unknown,,,,,,,
6136,2100206136,,,,GITAMBAYA,GITAMBAYA,271411.4379,9872668.462,Unknown,,,,,,,
21950,2100221950,,,,GITAMBAYA,GITAMBAYA,271414.596,9872791.749,Unknown,,,,,,,
9421,2100209421,,,,GITAMBAYA,GITAMBAYA,271362.6,9872750.439,Unknown,,,,,,,
13574,2100213574,,,,GITAMBAYA,GITAMBAYA,271224.3902,9872365.038,Unknown,,,,,,,
952,2100200952,,,,GITAMBAYA,GITAMBAYA,271068.374,9872408.889,Unknown,,,,,,,
963,2100200963,,,,GITAMBAYA,GITAMBAYA,271222.1303,9872437.02,Unknown,,,,,,,
16962,2100216962,,,,GITAMBAYA,GITAMBAYA,271218.5315,9872436.077,Unknown,,,,,,,
10239,2100210239,,,,GITAMBAYA,GITAMBAYA,271201.1036,9872443.807,Unknown,,,,,,,
12339,2100212339,,,,GITAMBAYA,GITAMBAYA,271207.3533,9872448.051,Unknown,,,,,,,
12318,2100212318,,,,GITAMBAYA,GITAMBAYA,271178.5518,9872455.569,Unknown,,,,,,,
7224,2100207224,,,,GITAMBAYA,GITAMBAYA,271125.644,9872469.357,Unknown,,,,,,,
11946,2100211946,,,,GITAMBAYA,GITAMBAYA,271105.3976,9872474.743,Unknown,,,,,,,
8280,2100208280,,,,GITAMBAYA,GITAMBAYA,271042.9716,9872488.357,Unknown,,,,,,,
6940,2100206940,,,,GITAMBAYA,GITAMBAYA,271029.5882,9872470.872,Unknown,,,,,,,
6242,2100206242,,,,GITAMBAYA,GITAMBAYA,271024.0543,9872426.13,Unknown,,,,,,,
7993,2100207993,,,,GITAMBAYA,GITAMBAYA,271041.2138,9872519,Unknown,,,,,,,
9440,2100209440,,,,GITAMBAYA,GITAMBAYA,271047.9938,9872522.316,Unknown,,,,,,,
18217,2100218217,,,,GITAMBAYA,GITAMBAYA,271048.5407,9872561.469,Unknown,,,,,,,
19337,2100219337,,,,GITAMBAYA,GITAMBAYA,270971.9736,9872553.303,Unknown,,,,,,,
7394,2100207394,,,,GITAMBAYA,GITAMBAYA,270969.2614,9872506.609,Unknown,,,,,,,
717,2100200717,,,,GITAMBAYA,GITAMBAYA,270955.0899,9872501.124,Unknown,,,,,,,
983,2100200983,,,,GITAMBAYA,GITAMBAYA,270960.9414,9872491.653,Unknown,,,,,,,
14626,2100214626,,,,GITAMBAYA,GITAMBAYA,270960.3053,9872473.127,Unknown,,,,,,,
18950,2100218950,,,,GITAMBAYA,GITAMBAYA,270943.5378,9872465.704,Unknown,,,,,,,
10057,2100210057,,,,GITAMBAYA,GITAMBAYA,270899.0089,9872464.252,Unknown,,,,,,,
12727,2100212727,,,,GITAMBAYA,GITAMBAYA,270848.2534,9872503.406,Unknown,,,,,,,
995,2100200995,,,,GITAMBAYA,GITAMBAYA,270884.5545,9872542.217,Unknown,,,,,,,
6262,2100206262,,,,GITAMBAYA,GITAMBAYA,270882.7984,9872533.072,Unknown,,,,,,,
968,2100200968,,,,GITAMBAYA,GITAMBAYA,270901.095,9872530.062,Unknown,,,,,,,
6227,2100206227,,,,GITAMBAYA,GITAMBAYA,270932.9137,9872532.316,Unknown,,,,,,,
6459,2100206459,,,,GITAMBAYA,GITAMBAYA,270922.469,9872607.61,Unknown,,,,,,,
