New Acc No,Old Acc No,Zone,Subzone,Longitude,Latitude
21452,2100221452,002 GITAMBAYA,GITAMBAYA,270013.8232,9872313.449
21245,2100221245,002 GITAMBAYA,GITAMBAYA,270044.964,9872304.199
16952,2100216952,002 GITAMBAYA,GITAMBAYA,270082.4918,9872288.927
10257,2100210257,002 GITAMBAYA,GITAMBAYA,270279.2366,9872268.995
9365,2100209365,002 GITAMBAYA,GITAMBAYA,270288.2803,9872258.402
22672,2100222672,002 GITAMBAYA,GITAMBAYA,270360.6004,9872187.448
22344,2100222344,002 GITAMBAYA,GITAMBAYA,270390.0811,9872190.161
22389,2100222389,002 GITAMBAYA,GITAMBAYA,270439.8593,9872168.334
10067,2100210067,002 GITAMBAYA,GITAMBAYA,270486.6693,9872171.299
12329,2100212329,002 GITAMBAYA,GITAMBAYA,270005.4291,9872477.209
20198,2100220198,002 GITAMBAYA,GITAMBAYA,270061.422,9872456.954
21347,2100221347,002 GITAMBAYA,GITAMBAYA,270131.7802,9872405.151
22600,2100222600,002 GITAMBAYA,GITAMBAYA,270083.7994,9872404.452
12703,2100212703,002 GITAMBAYA,GITAMBAYA,270169.5344,9872384.532
12310,2100212310,002 GITAMBAYA,GITAMBAYA,270203.3643,9872402.456
977,2100200977,002 GITAMBAYA,GITAMBAYA,270264.7314,9872391.053
9387,2100209387,002 GITAMBAYA,GITAMBAYA,270270.4854,9872388.016
6236,2100206236,002 GITAMBAYA,GITAMBAYA,270327.9975,9872370.674
8023,2100208023,002 GITAMBAYA,GITAMBAYA,270336.6645,9872367.565
23693,2100223693,002 GITAMBAYA,GITAMBAYA,270514.9552,9872362.92
20663,2100220663,002 GITAMBAYA,GITAMBAYA,270423.0497,9872397.62
7590,2100207590,002 GITAMBAYA,GITAMBAYA,270563.9162,9872342.2
10908,2100210908,002 GITAMBAYA,GITAMBAYA,270550.8119,9872272.326
10758,2100210758,002 GITAMBAYA,GITAMBAYA,270595.402,9872676.168
16552,2100216552,002 GITAMBAYA,GITAMBAYA,270506.5115,9872672.491
16965,2100216965,002 GITAMBAYA,GITAMBAYA,270442.566,9872657.403
18229,2100218229,002 GITAMBAYA,GITAMBAYA,270376.0717,9872652.009
19374,2100219374,002 GITAMBAYA,GITAMBAYA,270074.7914,9872596.01
11143,2100211143,002 GITAMBAYA,GITAMBAYA,270079.6187,9872617.249
945,2100200945,002 GITAMBAYA,GITAMBAYA,270104.5421,9872635.738
10069,2100210069,002 GITAMBAYA,GITAMBAYA,270020.3455,9872632.267
170,2100200170,002 GITAMBAYA,GITAMBAYA,272301.032,9873185.206
815,2100200815,002 GITAMBAYA,GITAMBAYA,272364.9782,9873094.89
845,2100200845,002 GITAMBAYA,GITAMBAYA,272373.5262,9873076.499
847,2100200847,002 GITAMBAYA,GITAMBAYA,272352.6829,9873086.476
17498,2100217498,002 GITAMBAYA,GITAMBAYA,270492.16,9872993.247
13823,2100213823,002 GITAMBAYA,GITAMBAYA,270420.5547,9872870.998
6962,2100206962,002 GITAMBAYA,GITAMBAYA,270360.2751,9872892.411
6247,2100206247,002 GITAMBAYA,GITAMBAYA,270372.1984,9872927.868
7207,2100207207,002 GITAMBAYA,GITAMBAYA,270380.7479,9872959.156
6439,2100206439,002 GITAMBAYA,GITAMBAYA,270366.8895,9873059.61
9488,2100209488,002 GITAMBAYA,GITAMBAYA,270387.882,9873074.704
8890,2100208890,002 GITAMBAYA,GITAMBAYA,270333.0155,9872999.823
7595,2100207595,002 GITAMBAYA,GITAMBAYA,270312.4817,9872966.167
7223,2100207223,002 GITAMBAYA,GITAMBAYA,270299.6916,9872949.106
6229,2100206229,002 GITAMBAYA,GITAMBAYA,270281.9084,9872934.863
6245,2100206245,002 GITAMBAYA,GITAMBAYA,270292.6145,9872934.465
6860,2100206860,002 GITAMBAYA,GITAMBAYA,270224.4216,9872968.389
18805,2100218805,002 GITAMBAYA,GITAMBAYA,270334.9076,9873103.22
6445,2100206445,002 GITAMBAYA,GITAMBAYA,270257.6974,9873162.797
24217,2100224217,002 GITAMBAYA,GITAMBAYA,270171.6612,9873008.721
6444,2100206444,002 GITAMBAYA,GITAMBAYA,270188.4705,9872984.419
22190,2100222190,002 GITAMBAYA,GITAMBAYA,270616.5767,9872952.672
7230,2100207230,002 GITAMBAYA,GITAMBAYA,270525.5849,9872775.531
9375,2100209375,002 GITAMBAYA,GITAMBAYA,270722.8806,9872814.716
7793,2100207793,002 GITAMBAYA,GITAMBAYA,271631.9019,9872920.572
781,2100200781,002 GITAMBAYA,GITAMBAYA,272098.8735,9873046.44
939,2100200939,002 GITAMBAYA,GITAMBAYA,272116.0616,9872984.977
6455,2100206455,002 GITAMBAYA,GITAMBAYA,272120.5101,9872939.412
165,2100200165,002 GITAMBAYA,GITAMBAYA,272313.272,9873089.415
11061,2100211061,002 GITAMBAYA,GITAMBAYA,269940.1341,9872276.62
22832,2100222832,002 GITAMBAYA,GITAMBAYA,269907.0204,9872166.767
23287,2100223287,002 GITAMBAYA,GITAMBAYA,269899.4546,9872160.863
24113,2100224113,002 GITAMBAYA,GITAMBAYA,269881.0785,9872196.5
25147,2100225147,002 GITAMBAYA,GITAMBAYA,269861.8219,9872269.374
7789,2100207789,002 GITAMBAYA,GITAMBAYA,269755.7326,9872238.401
23817,2100223817,002 GITAMBAYA,GITAMBAYA,269791.1606,9872227.643
24313,2100224313,002 GITAMBAYA,GITAMBAYA,269795.5658,9872216.807
22648,2100222648,002 GITAMBAYA,GITAMBAYA,269880.3013,9872117.271
14430,2100214430,002 GITAMBAYA,GITAMBAYA,269927.325,9872132.79
25200,2100225200,002 GITAMBAYA,GITAMBAYA,269950.8553,9872077.026
15454,2100215454,002 GITAMBAYA,GITAMBAYA,269968.4759,9872059.711
24581,2100224581,002 GITAMBAYA,GITAMBAYA,270000.4515,9872101.432
24582,2100224582,002 GITAMBAYA,GITAMBAYA,269934.9943,9872276.966
27778,2100227778,002 GITAMBAYA,GITAMBAYA,269908.0866,9872308.026
26350,2100226350,002 GITAMBAYA,GITAMBAYA,269888.4558,9872308.546
26300,2100226300,002 GITAMBAYA,GITAMBAYA,269823.2187,9872360.04
6442,2100206442,002 GITAMBAYA,GITAMBAYA,269788.9248,9872367.72
16003,2100216003,002 GITAMBAYA,GITAMBAYA,269888.2266,9872419.702
27994,2100227994,002 GITAMBAYA,GITAMBAYA,270282.2393,9872222.194
986,2100200986,002 GITAMBAYA,GITAMBAYA,270328.1184,9872178.705
26965,2100226965,002 GITAMBAYA,GITAMBAYA,270326.4265,9872157.892
19083,2100219083,002 GITAMBAYA,GITAMBAYA,270273.8284,9872153.725
27627,2100227627,002 GITAMBAYA,GITAMBAYA,270126.8612,9872203.703
8470,2100208470,002 GITAMBAYA,GITAMBAYA,270114.8865,9872188.191
23365,2100223365,002 GITAMBAYA,GITAMBAYA,270044.5539,9872230.39
28665,2100228665,002 GITAMBAYA,GITAMBAYA,270065.3056,9872168.099
23691,2100223691,002 GITAMBAYA,GITAMBAYA,270043.6979,9872106.311
23692,2100223692,002 GITAMBAYA,GITAMBAYA,270095.8841,9872090.146
9434,2100209434,002 GITAMBAYA,GITAMBAYA,270124.682,9872164.105
26348,2100226348,002 GITAMBAYA,GITAMBAYA,270148.3395,9872010.071
13448,2100213448,002 GITAMBAYA,GITAMBAYA,270190.5653,9872091.339
28201,2100228201,002 GITAMBAYA,GITAMBAYA,270269.9771,9872117.223
25061,2100225061,002 GITAMBAYA,GITAMBAYA,270239.5664,9871990.192
19604,2100219604,002 GITAMBAYA,GITAMBAYA,270201.3836,9871987.952
1089,2100201089,002 GITAMBAYA,GITAMBAYA,270270.4282,9871956.315
1028,2100201028,002 GITAMBAYA,GITAMBAYA,270300.5684,9871995.969
25064,2100225064,002 GITAMBAYA,GITAMBAYA,270293.0258,9872034.73
17597,2100217597,002 GITAMBAYA,GITAMBAYA,270228.7207,9872284.609
11273,2100211273,002 GITAMBAYA,GITAMBAYA,270183.0518,9872345.278
24111,2100224111,002 GITAMBAYA,GITAMBAYA,270056.2444,9872356.044
23561,2100223561,002 GITAMBAYA,GITAMBAYA,269998.2729,9872367.117
11068,2100211068,002 GITAMBAYA,GITAMBAYA,269953.9131,9872362.347
25741,2100225741,002 GITAMBAYA,GITAMBAYA,269915.943,9872475.78
260,2100200260,002 GITAMBAYA,GITAMBAYA,269867.5517,9872503.709
27623,2100227623,002 GITAMBAYA,GITAMBAYA,269807.0681,9872499.093
15461,2100215461,002 GITAMBAYA,GITAMBAYA,269802.7533,9872513.137
16308,2100216308,002 GITAMBAYA,GITAMBAYA,269816.2023,9872516.999
11684,2100211684,002 GITAMBAYA,GITAMBAYA,269867.0635,9872562.844
13072,2100213072,002 GITAMBAYA,GITAMBAYA,269968.2018,9872512.907
27925,2100227925,002 GITAMBAYA,GITAMBAYA,270013.108,9872429.711
25944,2100225944,002 GITAMBAYA,GITAMBAYA,270018.9371,9872425.383
27200,2100227200,002 GITAMBAYA,GITAMBAYA,270112.2161,9872339.328
11820,2100211820,002 GITAMBAYA,GITAMBAYA,270139.711,9872393.746
13436,2100213436,002 GITAMBAYA,GITAMBAYA,270228.795,9872361.22
11079,2100211079,002 GITAMBAYA,GITAMBAYA,270299.6606,9872351.464
22937,2100222937,002 GITAMBAYA,GITAMBAYA,270299.5422,9872335.703
24310,2100224310,002 GITAMBAYA,GITAMBAYA,270351.885,9872308.183
7599,2100207599,002 GITAMBAYA,GITAMBAYA,270314.4571,9872390.426
23816,2100223816,002 GITAMBAYA,GITAMBAYA,270089.9792,9872070.989
25646,2100225646,002 GITAMBAYA,GITAMBAYA,270147.0271,9872437.034
7399,2100207399,002 GITAMBAYA,GITAMBAYA,270074.3457,9872417.625
23474,2100223474,002 GITAMBAYA,GITAMBAYA,270075.8064,9872450.218
27626,2100227626,002 GITAMBAYA,GITAMBAYA,270054.3935,9872452.064
12316,2100212316,002 GITAMBAYA,GITAMBAYA,269969.358,9872479.468
23248,2100223248,002 GITAMBAYA,GITAMBAYA,270041.8993,9872538.657
25063,2100225063,002 GITAMBAYA,GITAMBAYA,270075.0125,9872521.445
11901,2100211901,002 GITAMBAYA,GITAMBAYA,270105.6306,9872516.509
28425,2100228425,002 GITAMBAYA,GITAMBAYA,270123.2827,9872506.862
23477,2100223477,002 GITAMBAYA,GITAMBAYA,270155.7541,9872504.784
25524,2100225524,002 GITAMBAYA,GITAMBAYA,270171.7936,9872492.814
26717,2100226717,002 GITAMBAYA,GITAMBAYA,270164.0076,9872457.895
28168,2100228168,002 GITAMBAYA,GITAMBAYA,270178.8899,9872480.948
19605,2100219605,002 GITAMBAYA,GITAMBAYA,270237.8228,9872525.711
25947,2100225947,002 GITAMBAYA,GITAMBAYA,270252.2177,9872555.713
24749,2100224749,002 GITAMBAYA,GITAMBAYA,270336.0346,9872545.451
28167,2100228167,002 GITAMBAYA,GITAMBAYA,270323.776,9872537.516
9361,2100209361,002 GITAMBAYA,GITAMBAYA,270307.1954,9872502.369
6254,2100206254,002 GITAMBAYA,GITAMBAYA,270273.8188,9872473.385
10556,2100210556,002 GITAMBAYA,GITAMBAYA,270333.7517,9872444.008
7797,2100207797,002 GITAMBAYA,GITAMBAYA,270370.8742,9872424.698
8291,2100208291,002 GITAMBAYA,GITAMBAYA,270348.6433,9872454.305
7393,2100207393,002 GITAMBAYA,GITAMBAYA,270359.2948,9872478.019
27469,2100227469,002 GITAMBAYA,GITAMBAYA,270396.7961,9872601.552
7996,2100207996,002 GITAMBAYA,GITAMBAYA,270190.7441,9872586.066
8686,2100208686,002 GITAMBAYA,GITAMBAYA,270143.55,9872600.705
9098,2100209098,002 GITAMBAYA,GITAMBAYA,270117.9541,9872588.428
20123,2100220123,002 GITAMBAYA,GITAMBAYA,270105.0126,9872549.929
23454,2100223454,002 GITAMBAYA,GITAMBAYA,270083.2091,9872629.842
24774,2100224774,002 GITAMBAYA,GITAMBAYA,270134.1504,9872641.843
1044,2100201044,002 GITAMBAYA,GITAMBAYA,270124.4685,9872637.043
10078,2100210078,002 GITAMBAYA,GITAMBAYA,270265.6356,9872653.717
15995,2100215995,002 GITAMBAYA,GITAMBAYA,270312.283,9872650.875
1049,2100201049,002 GITAMBAYA,GITAMBAYA,270471.9914,9872659.507
10260,2100210260,002 GITAMBAYA,GITAMBAYA,270504.5397,9872628.23
25319,2100225319,002 GITAMBAYA,GITAMBAYA,270542.565,9872668.83
7589,2100207589,002 GITAMBAYA,GITAMBAYA,270565.0553,9872613.951
10578,2100210578,002 GITAMBAYA,GITAMBAYA,270608.9356,9872588.71
6925,2100206925,002 GITAMBAYA,GITAMBAYA,270533.7447,9872524.727
21186,2100221186,002 GITAMBAYA,GITAMBAYA,270496.6119,9872532.682
23857,2100223857,002 GITAMBAYA,GITAMBAYA,270469.8927,9872457.508
15192,2100215192,002 GITAMBAYA,GITAMBAYA,270566.8025,9872404.692
18233,2100218233,002 GITAMBAYA,GITAMBAYA,270584.6485,9872332.168
8693,2100208693,002 GITAMBAYA,GITAMBAYA,270609.5885,9872404.502
9422,2100209422,002 GITAMBAYA,GITAMBAYA,270521.7727,9872377.396
16966,2100216966,002 GITAMBAYA,GITAMBAYA,270461.8697,9872391.196
18214,2100218214,002 GITAMBAYA,GITAMBAYA,270453.3879,9872394.656
26028,2100226028,002 GITAMBAYA,GITAMBAYA,270444.8519,9872396.308
20646,2100220646,002 GITAMBAYA,GITAMBAYA,270437.6877,9872399.345
994,2100200994,002 GITAMBAYA,GITAMBAYA,270415.1545,9872334.22
26484,2100226484,002 GITAMBAYA,GITAMBAYA,270466.133,9872320.174
26645,2100226645,002 GITAMBAYA,GITAMBAYA,270484.3427,9872309.145
27688,2100227688,002 GITAMBAYA,GITAMBAYA,270509.3279,9872293.642
28407,2100228407,002 GITAMBAYA,GITAMBAYA,270532.3032,9872312.13
8689,2100208689,002 GITAMBAYA,GITAMBAYA,270630.9125,9872371.779
18411,2100218411,002 GITAMBAYA,GITAMBAYA,270516.582,9872217.848
28078,2100228078,002 GITAMBAYA,GITAMBAYA,270533.1526,9872215.316
28165,2100228165,002 GITAMBAYA,GITAMBAYA,270560.3607,9872230.304
18059,2100218059,002 GITAMBAYA,GITAMBAYA,270475.545,9872236.639
25815,2100225815,002 GITAMBAYA,GITAMBAYA,270411.1815,9872235.302
20204,2100220204,002 GITAMBAYA,GITAMBAYA,270423.5119,9872246.426
21188,2100221188,002 GITAMBAYA,GITAMBAYA,270414.6041,9872249.074
24644,2100224644,002 GITAMBAYA,GITAMBAYA,270359.8207,9872187.945
25644,2100225644,002 GITAMBAYA,GITAMBAYA,270383.4502,9872174.321
1057,2100201057,002 GITAMBAYA,GITAMBAYA,270405.0029,9872184.291
23358,2100223358,002 GITAMBAYA,GITAMBAYA,270455.6167,9872161.544
25291,2100225291,002 GITAMBAYA,GITAMBAYA,270495.0947,9872066.731
25140,2100225140,002 GITAMBAYA,GITAMBAYA,270487.1157,9872067.739
25875,2100225875,002 GITAMBAYA,GITAMBAYA,270467.0901,9872075.43
6853,2100206853,002 GITAMBAYA,GITAMBAYA,270449.7594,9872077.002
23998,2100223998,002 GITAMBAYA,GITAMBAYA,270435.5894,9872094.965
26481,2100226481,002 GITAMBAYA,GITAMBAYA,270418.0861,9872104.335
7226,2100207226,002 GITAMBAYA,GITAMBAYA,270401.8125,9872106.369
12711,2100212711,002 GITAMBAYA,GITAMBAYA,270386.8915,9872111.133
24109,2100224109,002 GITAMBAYA,GITAMBAYA,270376.7913,9872094.922
24580,2100224580,002 GITAMBAYA,GITAMBAYA,270375.1489,9872133.613
20222,2100220222,002 GITAMBAYA,GITAMBAYA,270353.7447,9872123.515
24847,2100224847,002 GITAMBAYA,GITAMBAYA,270332.7211,9872100.475
25610,2100225610,002 GITAMBAYA,GITAMBAYA,270452.7197,9872011.859
17583,2100217583,002 GITAMBAYA,GITAMBAYA,270459.4389,9872008.27
6255,2100206255,002 GITAMBAYA,GITAMBAYA,270398.5485,9871925.845
23283,2100223283,002 GITAMBAYA,GITAMBAYA,270396.6416,9871919.981
19902,2100219902,002 GITAMBAYA,GITAMBAYA,270370.7389,9871921.419
25408,2100225408,002 GITAMBAYA,GITAMBAYA,270356.5431,9872000.508
6848,2100206848,002 GITAMBAYA,GITAMBAYA,270349.902,9871973.166
25406,2100225406,002 GITAMBAYA,GITAMBAYA,270366.4051,9871987.206
25405,2100225405,002 GITAMBAYA,GITAMBAYA,270384.7761,9871983.92
25742,2100225742,002 GITAMBAYA,GITAMBAYA,270402.5316,9871985.057
25407,2100225407,002 GITAMBAYA,GITAMBAYA,270412.6671,9871978.336
17518,2100217518,002 GITAMBAYA,GITAMBAYA,270674.7011,9872293.873
28615,2100228615,002 GITAMBAYA,GITAMBAYA,270721.0091,9872195.968
25491,2100225491,002 GITAMBAYA,GITAMBAYA,270674.3918,9872080.834
25057,2100225057,002 GITAMBAYA,GITAMBAYA,270670.6349,9871940.126
9356,2100209356,002 GITAMBAYA,GITAMBAYA,270684.3895,9872008.433
9357,2100209357,002 GITAMBAYA,GITAMBAYA,270685.863,9872023.237
26298,2100226298,002 GITAMBAYA,GITAMBAYA,270736.3202,9872088.381
23999,2100223999,002 GITAMBAYA,GITAMBAYA,270801.8906,9872113.812
25736,2100225736,002 GITAMBAYA,GITAMBAYA,270789.5157,9872087.277
25066,2100225066,002 GITAMBAYA,GITAMBAYA,270748.3246,9871935.316
25523,2100225523,002 GITAMBAYA,GITAMBAYA,270736.1921,9871907.122
16562,2100216562,002 GITAMBAYA,GITAMBAYA,270794.0234,9871807.751
7788,2100207788,002 GITAMBAYA,GITAMBAYA,270759.4973,9871879.894
24312,2100224312,002 GITAMBAYA,GITAMBAYA,270815.1147,9871916.452
24114,2100224114,002 GITAMBAYA,GITAMBAYA,270825.5485,9871933.197
22997,2100222997,002 GITAMBAYA,GITAMBAYA,270839.195,9871971.494
7392,2100207392,002 GITAMBAYA,GITAMBAYA,270809.4,9871967.435
26623,2100226623,002 GITAMBAYA,GITAMBAYA,270802.3029,9871980.371
13573,2100213573,002 GITAMBAYA,GITAMBAYA,270857.2188,9871960.779
25007,2100225007,002 GITAMBAYA,GITAMBAYA,270680.7242,9872405.973
10068,2100210068,002 GITAMBAYA,GITAMBAYA,270645.8318,9872471.774
14815,2100214815,002 GITAMBAYA,GITAMBAYA,270670.4202,9872466.115
1075,2100201075,002 GITAMBAYA,GITAMBAYA,270683.5301,9872451.451
6230,2100206230,002 GITAMBAYA,GITAMBAYA,270737.7357,9872439.103
6467,2100206467,002 GITAMBAYA,GITAMBAYA,270720.4899,9872477.248
10080,2100210080,002 GITAMBAYA,GITAMBAYA,270806.622,9872420.83
27948,2100227948,002 GITAMBAYA,GITAMBAYA,270828.2993,9872233.227
973,2100200973,002 GITAMBAYA,GITAMBAYA,270860.7882,9872462.99
23476,2100223476,002 GITAMBAYA,GITAMBAYA,270931.8313,9872335.867
27429,2100227429,002 GITAMBAYA,GITAMBAYA,270867.9613,9872344.945
24408,2100224408,002 GITAMBAYA,GITAMBAYA,270930.3958,9872319.718
18858,2100218858,002 GITAMBAYA,GITAMBAYA,270984.7131,9872281.175
25145,2100225145,002 GITAMBAYA,GITAMBAYA,270957.9959,9872254.556
25649,2100225649,002 GITAMBAYA,GITAMBAYA,270912.9959,9872263.095
16323,2100216323,002 GITAMBAYA,GITAMBAYA,270889.8712,9872271.761
28411,2100228411,002 GITAMBAYA,GITAMBAYA,270880.4035,9872278.667
7232,2100207232,002 GITAMBAYA,GITAMBAYA,270855.484,9872280.4
18225,2100218225,002 GITAMBAYA,GITAMBAYA,270997.3261,9872235.192
23697,2100223697,002 GITAMBAYA,GITAMBAYA,271014.656,9872234.634
24409,2100224409,002 GITAMBAYA,GITAMBAYA,271032.8707,9872242.37
20196,2100220196,002 GITAMBAYA,GITAMBAYA,271051.0407,9872157.847
23297,2100223297,002 GITAMBAYA,GITAMBAYA,271008.0133,9872183.881
20648,2100220648,002 GITAMBAYA,GITAMBAYA,270849.5235,9872235.694
11098,2100211098,002 GITAMBAYA,GITAMBAYA,270870.9595,9872099.558
10580,2100210580,002 GITAMBAYA,GITAMBAYA,270792.8439,9872052.126
26743,2100226743,002 GITAMBAYA,GITAMBAYA,270815.6804,9872057.212
28541,2100228541,002 GITAMBAYA,GITAMBAYA,270815.6634,9872055
26624,2100226624,002 GITAMBAYA,GITAMBAYA,270822.6295,9872043.447
26511,2100226511,002 GITAMBAYA,GITAMBAYA,270822.2555,9872047.539
26038,2100226038,002 GITAMBAYA,GITAMBAYA,270891.3873,9871921.06
23563,2100223563,002 GITAMBAYA,GITAMBAYA,270850.9384,9871845.784
23995,2100223995,002 GITAMBAYA,GITAMBAYA,270829.7057,9871855.152
18227,2100218227,002 GITAMBAYA,GITAMBAYA,270857.0695,9871783.335
14437,2100214437,002 GITAMBAYA,GITAMBAYA,270907.8,9871829.512
6504,2100206504,002 GITAMBAYA,GITAMBAYA,270946.6606,9871818.13
18219,2100218219,002 GITAMBAYA,GITAMBAYA,270954.6147,9871851.445
9447,2100209447,002 GITAMBAYA,GITAMBAYA,270939.1332,9871861.591
5649,2100205649,002 GITAMBAYA,GITAMBAYA,270958.3564,9871859.927
9354,2100209354,002 GITAMBAYA,GITAMBAYA,270988.0386,9871891.434
21665,2100221665,002 GITAMBAYA,GITAMBAYA,270952.806,9871991.319
22475,2100222475,002 GITAMBAYA,GITAMBAYA,270922.609,9872029.934
23772,2100223772,002 GITAMBAYA,GITAMBAYA,270939.2706,9872055.587
13829,2100213829,002 GITAMBAYA,GITAMBAYA,270957.0048,9872085.961
16782,2100216782,002 GITAMBAYA,GITAMBAYA,270928.8858,9872124.743
6959,2100206959,002 GITAMBAYA,GITAMBAYA,270967.6382,9872134.449
24955,2100224955,002 GITAMBAYA,GITAMBAYA,271009.0738,9872128.746
21799,2100221799,002 GITAMBAYA,GITAMBAYA,271078.9681,9872152.927
24887,2100224887,002 GITAMBAYA,GITAMBAYA,271090.9534,9872154.041
13826,2100213826,002 GITAMBAYA,GITAMBAYA,271030.3885,9872108.669
12706,2100212706,002 GITAMBAYA,GITAMBAYA,270660.1759,9872674.427
843,2100200843,002 GITAMBAYA,GITAMBAYA,270681.7666,9872683.236
6952,2100206952,002 GITAMBAYA,GITAMBAYA,270699.848,9872593.016
20665,2100220665,002 GITAMBAYA,GITAMBAYA,270724.5392,9872547.871
25738,2100225738,002 GITAMBAYA,GITAMBAYA,270744.2477,9872542.465
15453,2100215453,002 GITAMBAYA,GITAMBAYA,270765.8281,9872539.771
6519,2100206519,002 GITAMBAYA,GITAMBAYA,270776.6094,9872537.973
10557,2100210557,002 GITAMBAYA,GITAMBAYA,270808.702,9872520.834
10079,2100210079,002 GITAMBAYA,GITAMBAYA,270897.5413,9872466.722
12825,2100212825,002 GITAMBAYA,GITAMBAYA,270907.6975,9872687.915
9352,2100209352,002 GITAMBAYA,GITAMBAYA,271038.4111,9872637.243
1013,2100201013,002 GITAMBAYA,GITAMBAYA,271091.4493,9872674.093
20661,2100220661,002 GITAMBAYA,GITAMBAYA,271103.4475,9872734.38
6951,2100206951,002 GITAMBAYA,GITAMBAYA,271036.3755,9872706.81
8895,2100208895,002 GITAMBAYA,GITAMBAYA,271005.3309,9872660.224
27722,2100227722,002 GITAMBAYA,GITAMBAYA,270977.8048,9872597.493
23452,2100223452,002 GITAMBAYA,GITAMBAYA,270978.4447,9872610.711
20403,2100220403,002 GITAMBAYA,GITAMBAYA,270934.4598,9872523.966
11069,2100211069,002 GITAMBAYA,GITAMBAYA,270909.5025,9872526.584
1050,2100201050,002 GITAMBAYA,GITAMBAYA,270973.6009,9872509.451
148,2100200148,002 GITAMBAYA,GITAMBAYA,271045.1699,9872424.726
28408,2100228408,002 GITAMBAYA,GITAMBAYA,271012.9523,9872435.21
1025,2100201025,002 GITAMBAYA,GITAMBAYA,271014.4839,9872446.916
23853,2100223853,002 GITAMBAYA,GITAMBAYA,271048.707,9872588.198
6926,2100206926,002 GITAMBAYA,GITAMBAYA,271058.8884,9872594.731
7411,2100207411,002 GITAMBAYA,GITAMBAYA,271082.303,9872570.047
7406,2100207406,002 GITAMBAYA,GITAMBAYA,271111.2085,9872546.897
961,2100200961,002 GITAMBAYA,GITAMBAYA,271179.3465,9872537.029
24300,2100224300,002 GITAMBAYA,GITAMBAYA,271216.2165,9872507.064
7772,2100207772,002 GITAMBAYA,GITAMBAYA,271219.6526,9872527.859
7804,2100207804,002 GITAMBAYA,GITAMBAYA,271233.4291,9872514.929
1004,2100201004,002 GITAMBAYA,GITAMBAYA,271234.1684,9872518.966
26108,2100226108,002 GITAMBAYA,GITAMBAYA,271244.6959,9872508.817
27468,2100227468,002 GITAMBAYA,GITAMBAYA,271268.3858,9872488.336
2627,2100202627,002 GITAMBAYA,GITAMBAYA,271253.6367,9872460.546
23042,2100223042,002 GITAMBAYA,GITAMBAYA,271284.9239,9872530.837
26917,2100226917,002 GITAMBAYA,GITAMBAYA,271285.1384,9872567.816
10070,2100210070,002 GITAMBAYA,GITAMBAYA,271264.4637,9872575.266
10536,2100210536,002 GITAMBAYA,GITAMBAYA,271252.8619,9872582.945
26581,2100226581,002 GITAMBAYA,GITAMBAYA,271217.9914,9872592.911
958,2100200958,002 GITAMBAYA,GITAMBAYA,271162.3299,9872591.783
1012,2100201012,002 GITAMBAYA,GITAMBAYA,271151.3815,9872619.462
1009,2100201009,002 GITAMBAYA,GITAMBAYA,271146.7916,9872603.459
955,2100200955,002 GITAMBAYA,GITAMBAYA,271148.0182,9872626.428
6461,2100206461,002 GITAMBAYA,GITAMBAYA,271126.9009,9872630.099
26643,2100226643,002 GITAMBAYA,GITAMBAYA,271105.0311,9872622.415
942,2100200942,002 GITAMBAYA,GITAMBAYA,271231.2044,9872666.729
718,2100200718,002 GITAMBAYA,GITAMBAYA,271278.9144,9872656.496
25055,2100225055,002 GITAMBAYA,GITAMBAYA,271298.4808,9872642.205
25060,2100225060,002 GITAMBAYA,GITAMBAYA,271317.4664,9872635.712
13445,2100213445,002 GITAMBAYA,GITAMBAYA,271268.4539,9872779.68
953,2100200953,002 GITAMBAYA,GITAMBAYA,271286.08,9872780.136
26647,2100226647,002 GITAMBAYA,GITAMBAYA,271348.4751,9872783.499
24753,2100224753,002 GITAMBAYA,GITAMBAYA,271432.5463,9872780.075
7771,2100207771,002 GITAMBAYA,GITAMBAYA,271373.1797,9872822.54
26921,2100226921,002 GITAMBAYA,GITAMBAYA,271596.2527,9872749.482
24542,2100224542,002 GITAMBAYA,GITAMBAYA,271586.2278,9872757.273
26113,2100226113,002 GITAMBAYA,GITAMBAYA,271570.9491,9872769.446
26890,2100226890,002 GITAMBAYA,GITAMBAYA,271471.5808,9872784.841
1081,2100201081,002 GITAMBAYA,GITAMBAYA,271405.8646,9872729.769
25290,2100225290,002 GITAMBAYA,GITAMBAYA,271405.3606,9872708.182
